Fe2NiO4	100	
12.67	0	140
12.68	0	140
12.69	0	140
12.7	0	140
12.71	0	140
12.72	0	140
12.73	0	140
12.74	0	140
12.75	0	140
12.76	0	140
12.77	0	140
12.78	0	140
12.79	0	140
12.8	0	140
12.81	0	140
12.82	0	140
12.83	0	140
12.84	0	140
12.85	0	140
12.86	0	140
12.87	0	140
12.88	0	140
12.89	0	140
12.9	0	140
12.91	0	140
12.92	0	140
12.93	0	140
12.94	0	140
12.95	0	140
12.96	0	140
12.97	0	140
12.98	0	140
12.99	0	140
13	0	140
13.01	0	140
13.02	0	140
13.03	0	140
13.04	0	140
13.05	0	140
13.06	0	140
13.07	0	140
13.08	0	140
13.09	0	140
13.1	0	140
13.11	0	140
13.12	0	140
13.13	0	140
13.14	0	140
13.15	0	140
13.16	0	140
13.17	0	140
13.18	0	140
13.19	0	140
13.2	0	140
13.21	0	140
13.22	0	140
13.23	0	140
13.24	0	140
13.25	0	140
13.26	0	140
13.27	0	140
13.28	0	140
13.29	0	140
13.3	0	140
13.31	0	140
13.32	0	140
13.33	0	140
13.34	0	140
13.35	0	140
13.36	0	140
13.37	0	140
13.38	0	140
13.39	0	140
13.4	0	140
13.41	0	140
13.42	0	140
13.43	0	140
13.44	0	140
13.45	0	140
13.46	0	140
13.47	0	140
13.48	0	140
13.49	0	140
13.5	0	140
13.51	0	140
13.52	0	140
13.53	0	140
13.54	0	140
13.55	0	140
13.56	0	140
13.57	0	140
13.58	0	140
13.59	0	140
13.6	0	140
13.61	0	140
13.62	0	140
13.63	0	140
13.64	0	140
13.65	0	140
13.66	0	140
13.67	0	140
13.68	0	140
13.69	0	140
13.7	0	140
13.71	0	140
13.72	0	140
13.73	0	140
13.74	0	140
13.75	0	140
13.76	0	140
13.77	0	140
13.78	0	140
13.79	0	140
13.8	0	140
13.81	0	140
13.82	0	140
13.83	0	140
13.84	0	140
13.85	0	140
13.86	0	140
13.87	0	140
13.88	0	140
13.89	0	140
13.9	0	140
13.91	0	140
13.92	0	140
13.93	0	140
13.94	0	140
13.95	0	140
13.96	0	140
13.97	0	140
13.98	0	140
13.99	0	140
14	0	140
14.01	0	140
14.02	0	140
14.03	0	140
14.04	0	140
14.05	0	140
14.06	0	140
14.07	0	140
14.08	0	140
14.09	0	140
14.1	0	140
14.11	0	140
14.12	0	140
14.13	0	140
14.14	0	140
14.15	0	140
14.16	0	140
14.17	0	140
14.18	0	140
14.19	0	140
14.2	0	140
14.21	0	140
14.22	0	140
14.23	0	140
14.24	0	140
14.25	0	140
14.26	0	140
14.27	0	140
14.28	0	140
14.29	0	140
14.3	0	140
14.31	0	140
14.32	0	140
14.33	0	140
14.34	0	140
14.35	0	140
14.36	0	140
14.37	0	140
14.38	0	140
14.39	0	140
14.4	0	140
14.41	0	140
14.42	0	140
14.43	0	140
14.44	0	140
14.45	0	140
14.46	0	140
14.47	0	140
14.48	0	140
14.49	0	140
14.5	0	140
14.51	0	140
14.52	0	140
14.53	0	140
14.54	0	140
14.55	0	140
14.56	0	140
14.57	0	140
14.58	0	140
14.59	0	140
14.6	0	140
14.61	0	140
14.62	0	140
14.63	0	140
14.64	0	140
14.65	0	140
14.66	0	140
14.67	0	140
14.68	0	140
14.69	0	140
14.7	0	140
14.71	0	140
14.72	0	140
14.73	0	140
14.74	0	140
14.75	0	140
14.76	0	140
14.77	0	140
14.78	0	140
14.79	0	140
14.8	0	140
14.81	0	140
14.82	0	140
14.83	0	140
14.84	0	140
14.85	0	140
14.86	0	140
14.87	0	140
14.88	0	140
14.89	0	140
14.9	0	140
14.91	0	140
14.92	0	140
14.93	0	140
14.94	0	140
14.95	0	140
14.96	0	140
14.97	0	140
14.98	0	140
14.99	0	140
15	0	140
15.01	0	140
15.02	0	140
15.03	0	140
15.04	0	140
15.05	0	140
15.06	0	140
15.07	0	140
15.08	0	140
15.09	0	140
15.1	0	140
15.11	0	140
15.12	0	140
15.13	0	140
15.14	0	140
15.15	0	140
15.16	0	140
15.17	0	140
15.18	0	140
15.19	0	140
15.2	0	140
15.21	0	140
15.22	0	140
15.23	0	140
15.24	0	140
15.25	0	140
15.26	0	140
15.27	0	140
15.28	0	140
15.29	0	140
15.3	0	140
15.31	0	140
15.32	0	140
15.33	0	140
15.34	0	140
15.35	0	140
15.36	0	140
15.37	0	140
15.38	0	140
15.39	0	140
15.4	0	140
15.41	0	140
15.42	0	140
15.43	0	140
15.44	0	140
15.45	0	140
15.46	0	140
15.47	0	140
15.48	0	140
15.49	0	140
15.5	0	140
15.51	0	140
15.52	0	140
15.53	0	140
15.54	0	140
15.55	0	140
15.56	0	140
15.57	0	140
15.58	0	140
15.59	0	140
15.6	0	140
15.61	0	140
15.62	0	140
15.63	0	140
15.64	0	140
15.65	0	140
15.66	0	140
15.67	0	140
15.68	0	140
15.69	0	140
15.7	0	140
15.71	0	140
15.72	0	140
15.73	0	140
15.74	0	140
15.75	0	140
15.76	0	140
15.77	0	140
15.78	0	140
15.79	0	140
15.8	0	140
15.81	0	140
15.82	0	140
15.83	0	140
15.84	0	140
15.85	0	140
15.86	0	140
15.87	0	140
15.88	0	140
15.89	0	140
15.9	0	140
15.91	0	140
15.92	0	140
15.93	0	140
15.94	0	140
15.95	0	140
15.96	0	140
15.97	0	140
15.98	0	140
15.99	0	140
16	0	140
16.01	0	140
16.02	0	140
16.03	0	140
16.04	0	140
16.05	0	140
16.06	0	140
16.07	0	140
16.08	0	140
16.09	0	140
16.1	0	140
16.11	0	140
16.12	0	140
