1 _ 1,,,,,,,,,,
時間,試験力,ストローク,変位計1,変位計2,応力,ストローク(ひずみ),変位,変位(ひずみ),変位計1(ひずみ),変位計2(ひずみ)
sec,N,mm,mm,mm,N/mm2,%,mm,%,%,%
20.67,509.544,0.1722417,-0.04255448,0.08493493,101.9088,0.1722417,-0.04255448,-0.08510897,-0.08510897,0.1698699
20.68,509.785,0.172325,-0.04255245,0.08495405,101.957,0.172325,-0.04255245,-0.08510491,-0.08510491,0.1699081
20.69,510.0285,0.1724083,-0.04255018,0.08497293,102.0057,0.1724083,-0.04255018,-0.08510037,-0.08510037,0.1699459
20.7,510.2755,0.1724917,-0.04254787,0.08499151,102.0551,0.1724917,-0.04254787,-0.08509574,-0.08509574,0.169983
20.71,510.526,0.172575,-0.0425456,0.08500973,102.1052,0.172575,-0.0425456,-0.0850912,-0.0850912,0.1700195
20.72,510.778,0.1726583,-0.04254354,0.08502755,102.1556,0.1726583,-0.04254354,-0.08508708,-0.08508708,0.1700551
20.73,511.0305,0.1727417,-0.0425417,0.08504504,102.2061,0.1727417,-0.0425417,-0.0850834,-0.0850834,0.1700901
20.74,511.2835,0.172825,-0.04254003,0.08506224,102.2567,0.172825,-0.04254003,-0.08508006,-0.08508006,0.1701245
20.75,511.536,0.1729083,-0.04253852,0.08507938,102.3072,0.1729083,-0.04253852,-0.08507703,-0.08507703,0.1701588
20.76,511.787,0.1729917,-0.04253714,0.0850966,102.3574,0.1729917,-0.04253714,-0.08507428,-0.08507428,0.1701932
20.77,512.036,0.173075,-0.04253582,0.08511405,102.4072,0.173075,-0.04253582,-0.08507165,-0.08507165,0.1702281
20.78,512.285,0.1731583,-0.04253456,0.08513168,102.457,0.1731583,-0.04253456,-0.08506911,-0.08506911,0.1702634
20.79,512.537,0.1732417,-0.04253325,0.08514956,102.5074,0.1732417,-0.04253325,-0.0850665,-0.0850665,0.1702991
20.8,512.79,0.173325,-0.04253193,0.08516771,102.558,0.173325,-0.04253193,-0.08506385,-0.08506385,0.1703354
20.81,513.0435,0.1734083,-0.04253042,0.08518601,102.6087,0.1734083,-0.04253042,-0.08506084,-0.08506084,0.170372
20.82,513.298,0.1734917,-0.04252868,0.08520442,102.6596,0.1734917,-0.04252868,-0.08505736,-0.08505736,0.1704088
20.83,513.552,0.173575,-0.04252685,0.08522293,102.7104,0.173575,-0.04252685,-0.0850537,-0.0850537,0.1704459
20.84,513.804,0.1736583,-0.04252512,0.08524139,102.7608,0.1736583,-0.04252512,-0.08505024,-0.08505024,0.1704828
20.85,514.0525,0.1737417,-0.04252351,0.08525969,102.8105,0.1737417,-0.04252351,-0.08504701,-0.08504701,0.1705194
20.86,514.2964,0.173825,-0.04252193,0.08527765,102.8593,0.173825,-0.04252193,-0.08504386,-0.08504386,0.1705553
20.87,514.5355,0.1739083,-0.04252027,0.08529532,102.9071,0.1739083,-0.04252027,-0.08504054,-0.08504054,0.1705906
20.88,514.7675,0.1739917,-0.04251859,0.08531272,102.9535,0.1739917,-0.04251859,-0.08503719,-0.08503719,0.1706254
20.89,514.993,0.1740667,-0.04251697,0.08532988,102.9986,0.1740667,-0.04251697,-0.08503394,-0.08503394,0.1706598
20.9,515.2125,0.1741583,-0.04251544,0.08534687,103.0425,0.1741583,-0.04251544,-0.08503088,-0.08503088,0.1706937
20.91,515.428,0.1742333,-0.04251395,0.08536381,103.0856,0.1742333,-0.04251395,-0.0850279,-0.0850279,0.1707276
20.92,515.6435,0.174325,-0.04251247,0.08538083,103.1287,0.174325,-0.04251247,-0.08502495,-0.08502495,0.1707617
20.93,515.8645,0.1744083,-0.04251087,0.08539805,103.1729,0.1744083,-0.04251087,-0.08502174,-0.08502174,0.1707961
20.94,516.0955,0.1744917,-0.04250915,0.08541546,103.2191,0.1744917,-0.04250915,-0.0850183,-0.0850183,0.1708309
20.95,516.3365,0.174575,-0.04250733,0.08543308,103.2673,0.174575,-0.04250733,-0.08501466,-0.08501466,0.1708662
20.96,516.584,0.1746583,-0.04250555,0.08545086,103.3168,0.1746583,-0.04250555,-0.08501109,-0.08501109,0.1709017
20.97,516.8325,0.1747417,-0.04250384,0.08546872,103.3665,0.1747417,-0.04250384,-0.08500769,-0.08500769,0.1709374
20.98,517.082,0.174825,-0.0425022,0.08548652,103.4164,0.174825,-0.0425022,-0.0850044,-0.0850044,0.170973
20.99,517.3345,0.1749083,-0.0425005,0.08550437,103.4669,0.1749083,-0.0425005,-0.08500099,-0.08500099,0.1710087
21,517.5925,0.1749917,-0.04249886,0.08552227,103.5185,0.1749917,-0.04249886,-0.08499772,-0.08499772,0.1710445
21.01,517.852,0.175075,-0.04249736,0.08554029,103.5704,0.175075,-0.04249736,-0.08499473,-0.08499473,0.1710806
21.02,518.1105,0.1751583,-0.04249608,0.08555828,103.6221,0.1751583,-0.04249608,-0.08499216,-0.08499216,0.1711166
21.03,518.37,0.1752417,-0.04249479,0.08557612,103.674,0.1752417,-0.04249479,-0.08498958,-0.08498958,0.1711522
21.04,518.631,0.175325,-0.04249341,0.08559379,103.7262,0.175325,-0.04249341,-0.08498682,-0.08498682,0.1711876
21.05,518.8935,0.1754083,-0.04249195,0.08561131,103.7787,0.1754083,-0.04249195,-0.0849839,-0.0849839,0.1712226
21.06,519.152,0.1754917,-0.04249047,0.08562863,103.8304,0.1754917,-0.04249047,-0.08498094,-0.08498094,0.1712573
21.07,519.4045,0.175575,-0.04248902,0.08564577,103.8809,0.175575,-0.04248902,-0.08497804,-0.08497804,0.1712915
21.08,519.6505,0.1756583,-0.04248764,0.08566265,103.9301,0.1756583,-0.04248764,-0.08497529,-0.08497529,0.1713253
21.09,519.8925,0.1757417,-0.04248617,0.08567928,103.9785,0.1757417,-0.04248617,-0.08497234,-0.08497234,0.1713586
21.1,520.131,0.175825,-0.04248447,0.08569565,104.0262,0.175825,-0.04248447,-0.08496895,-0.08496895,0.1713913
21.11,520.3645,0.1759083,-0.04248248,0.08571188,104.0729,0.1759083,-0.04248248,-0.08496495,-0.08496495,0.1714238
21.12,520.5945,0.1759917,-0.04248022,0.08572817,104.1189,0.1759917,-0.04248022,-0.08496044,-0.08496044,0.1714563
21.13,520.8205,0.176075,-0.04247769,0.0857448,104.1641,0.176075,-0.04247769,-0.08495537,-0.08495537,0.1714896
21.14,521.043,0.1761583,-0.04247496,0.08576196,104.2086,0.1761583,-0.04247496,-0.08494992,-0.08494992,0.1715239
21.15,521.2645,0.1762333,-0.04247202,0.08577987,104.2529,0.1762333,-0.04247202,-0.08494403,-0.08494403,0.1715597
21.16,521.489,0.176325,-0.0424689,0.08579869,104.2978,0.176325,-0.0424689,-0.0849378,-0.0849378,0.1715974
21.17,521.7195,0.1764083,-0.04246564,0.08581848,104.3439,0.1764083,-0.04246564,-0.08493128,-0.08493128,0.171637
21.18,521.9561,0.1764917,-0.04246241,0.08583897,104.3912,0.1764917,-0.04246241,-0.08492482,-0.08492482,0.1716779
21.19,522.1985,0.176575,-0.04245925,0.08585993,104.4397,0.176575,-0.04245925,-0.0849185,-0.0849185,0.1717199
21.2,522.443,0.1766583,-0.04245621,0.0858811,104.4886,0.1766583,-0.04245621,-0.08491241,-0.08491241,0.1717622
21.21,522.686,0.1767417,-0.04245324,0.08590231,104.5372,0.1767417,-0.04245324,-0.08490648,-0.08490648,0.1718046
21.22,522.9285,0.176825,-0.04245029,0.08592334,104.5857,0.176825,-0.04245029,-0.08490059,-0.08490059,0.1718467
21.23,523.171,0.1769083,-0.04244724,0.08594412,104.6342,0.1769083,-0.04244724,-0.08489448,-0.08489448,0.1718882
21.24,523.4135,0.1769917,-0.04244407,0.0859645,104.6827,0.1769917,-0.04244407,-0.08488814,-0.08488814,0.171929
21.25,523.6575,0.177075,-0.0424407,0.08598447,104.7315,0.177075,-0.0424407,-0.0848814,-0.0848814,0.1719689
21.26,523.902,0.1771583,-0.04243723,0.08600406,104.7804,0.1771583,-0.04243723,-0.08487445,-0.08487445,0.1720081
21.27,524.145,0.1772417,-0.04243361,0.08602344,104.829,0.1772417,-0.04243361,-0.08486722,-0.08486722,0.1720469
21.28,524.384,0.177325,-0.04242987,0.08604264,104.8768,0.177325,-0.04242987,-0.08485974,-0.08485974,0.1720853
21.29,524.619,0.1774083,-0.04242598,0.08606166,104.9238,0.1774083,-0.04242598,-0.08485195,-0.08485195,0.1721233
21.3,524.8525,0.1774917,-0.04242204,0.08608039,104.9705,0.1774917,-0.04242204,-0.08484408,-0.08484408,0.1721608
21.31,525.084,0.177575,-0.04241802,0.08609881,105.0168,0.177575,-0.04241802,-0.08483604,-0.08483604,0.1721976
21.32,525.312,0.1776583,-0.04241394,0.08611673,105.0624,0.1776583,-0.04241394,-0.08482788,-0.08482788,0.1722335
21.33,525.5365,0.1777417,-0.04240977,0.08613409,105.1073,0.1777417,-0.04240977,-0.08481955,-0.08481955,0.1722682
21.34,525.757,0.177825,-0.04240556,0.08615091,105.1514,0.177825,-0.04240556,-0.08481112,-0.08481112,0.1723018
21.35,525.977,0.1779083,-0.0424013,0.08616727,105.1954,0.1779083,-0.0424013,-0.08480259,-0.08480259,0.1723345
21.36,526.1981,0.1779917,-0.04239704,0.08618317,105.2396,0.1779917,-0.04239704,-0.08479409,-0.08479409,0.1723663
21.37,526.4235,0.178075,-0.04239275,0.08619872,105.2847,0.178075,-0.04239275,-0.08478549,-0.08478549,0.1723974
21.38,526.6535,0.17815,-0.04238837,0.08621402,105.3307,0.17815,-0.04238837,-0.08477674,-0.08477674,0.172428
21.39,526.888,0.1782417,-0.04238383,0.08622921,105.3776,0.1782417,-0.04238383,-0.08476765,-0.08476765,0.1724584
21.4,527.126,0.178325,-0.0423789,0.08624437,105.4252,0.178325,-0.0423789,-0.0847578,-0.0847578,0.1724887
21.41,527.367,0.1784083,-0.04237325,0.08625948,105.4734,0.1784083,-0.04237325,-0.08474649,-0.08474649,0.172519
21.42,527.6105,0.1784917,-0.04236668,0.08627438,105.5221,0.1784917,-0.04236668,-0.08473336,-0.08473336,0.1725488
21.43,527.8555,0.178575,-0.04235913,0.08628897,105.5711,0.178575,-0.04235913,-0.08471826,-0.08471826,0.1725779
21.44,528.102,0.1786583,-0.04235066,0.08630323,105.6204,0.1786583,-0.04235066,-0.08470131,-0.08470131,0.1726065
21.45,528.349,0.1787417,-0.04234136,0.08631717,105.6698,0.1787417,-0.04234136,-0.08468272,-0.08468272,0.1726343
21.46,528.5985,0.1788167,-0.04233146,0.08633086,105.7197,0.1788167,-0.04233146,-0.08466292,-0.08466292,0.1726617
21.47,528.8485,0.1789083,-0.0423211,0.08634443,105.7697,0.1789083,-0.0423211,-0.0846422,-0.0846422,0.1726889
21.48,529.097,0.1789917,-0.04231048,0.08635791,105.8194,0.1789917,-0.04231048,-0.08462097,-0.08462097,0.1727158
21.49,529.3425,0.179075,-0.04229984,0.08637135,105.8685,0.179075,-0.04229984,-0.08459967,-0.08459967,0.1727427
21.5,529.586,0.1791583,-0.04228952,0.08638486,105.9172,0.1791583,-0.04228952,-0.08457904,-0.08457904,0.1727697
21.51,529.8295,0.1792333,-0.04227967,0.08639853,105.9659,0.1792333,-0.04227967,-0.08455934,-0.08455934,0.1727971
21.52,530.0715,0.179325,-0.04227035,0.08641228,106.0143,0.179325,-0.04227035,-0.0845407,-0.0845407,0.1728246
21.53,530.3105,0.1794083,-0.04226151,0.08642608,106.0621,0.1794083,-0.04226151,-0.08452301,-0.08452301,0.1728522
21.54,530.548,0.1794917,-0.04225311,0.0864398,106.1096,0.1794917,-0.04225311,-0.08450623,-0.08450623,0.1728796
21.55,530.787,0.179575,-0.04224505,0.08645344,106.1574,0.179575,-0.04224505,-0.08449011,-0.08449011,0.1729069
21.56,531.031,0.1796583,-0.04223729,0.08646698,106.2062,0.1796583,-0.04223729,-0.08447459,-0.08447459,0.172934
21.57,531.282,0.1797417,-0.04222969,0.0864805,106.2564,0.1797417,-0.04222969,-0.08445939,-0.08445939,0.172961
21.58,531.537,0.179825,-0.0422222,0.08649405,106.3074,0.179825,-0.0422222,-0.0844444,-0.0844444,0.1729881
21.59,531.7905,0.1799083,-0.04221475,0.08650776,106.3581,0.1799083,-0.04221475,-0.0844295,-0.0844295,0.1730155
21.6,532.039,0.1799917,-0.04220739,0.08652165,106.4078,0.1799917,-0.04220739,-0.08441478,-0.08441478,0.1730433
21.61,532.2785,0.180075,-0.04220016,0.08653577,106.4557,0.180075,-0.04220016,-0.08440031,-0.08440031,0.1730715
21.62,532.5075,0.1801583,-0.04219319,0.0865501,106.5015,0.1801583,-0.04219319,-0.08438639,-0.08438639,0.1731002
21.63,532.726,0.1802417,-0.04218648,0.08656462,106.5452,0.1802417,-0.04218648,-0.08437297,-0.08437297,0.1731292
21.64,532.939,0.1803167,-0.04218019,0.08657922,106.5878,0.1803167,-0.04218019,-0.08436038,-0.08436038,0.1731584
21.65,533.1485,0.1804083,-0.04217441,0.08659397,106.6297,0.1804083,-0.04217441,-0.08434883,-0.08434883,0.1731879
21.66,533.3605,0.1804917,-0.04216925,0.0866088,106.6721,0.1804917,-0.04216925,-0.08433849,-0.08433849,0.1732176
21.67,533.5775,0.180575,-0.0421647,0.08662374,106.7155,0.180575,-0.0421647,-0.0843294,-0.0843294,0.1732475
21.68,533.803,0.1806583,-0.04216089,0.0866387,106.7606,0.1806583,-0.04216089,-0.08432177,-0.08432177,0.1732774
21.69,534.036,0.1807417,-0.04215767,0.08665366,106.8072,0.1807417,-0.04215767,-0.08431534,-0.08431534,0.1733073
21.7,534.277,0.180825,-0.04215483,0.08666851,106.8554,0.180825,-0.04215483,-0.08430965,-0.08430965,0.173337
21.71,534.522,0.1809083,-0.04215211,0.08668334,106.9044,0.1809083,-0.04215211,-0.08430422,-0.08430422,0.1733667
21.72,534.7675,0.1809833,-0.04214936,0.08669832,106.9535,0.1809833,-0.04214936,-0.08429871,-0.08429871,0.1733966
21.73,535.011,0.181075,-0.04214645,0.08671371,107.0022,0.181075,-0.04214645,-0.0842929,-0.0842929,0.1734274
21.74,535.252,0.1811583,-0.04214347,0.08672962,107.0504,0.1811583,-0.04214347,-0.08428694,-0.08428694,0.1734592
21.75,535.4915,0.1812417,-0.04214048,0.08674607,107.0983,0.1812417,-0.04214048,-0.08428095,-0.08428095,0.1734921
21.76,535.7315,0.181325,-0.04213753,0.08676301,107.1463,0.181325,-0.04213753,-0.08427506,-0.08427506,0.173526
21.77,535.974,0.1814,-0.04213459,0.08678041,107.1948,0.1814,-0.04213459,-0.08426919,-0.08426919,0.1735608
21.78,536.217,0.1814917,-0.04213171,0.08679812,107.2434,0.1814917,-0.04213171,-0.08426342,-0.08426342,0.1735962
21.79,536.4585,0.181575,-0.04212886,0.08681595,107.2917,0.181575,-0.04212886,-0.08425772,-0.08425772,0.1736319
21.8,536.6955,0.1816583,-0.04212607,0.08683366,107.3391,0.1816583,-0.04212607,-0.08425215,-0.08425215,0.1736673
21.81,536.9265,0.1817417,-0.04212341,0.08685125,107.3853,0.1817417,-0.04212341,-0.08424682,-0.08424682,0.1737025
21.82,537.1535,0.181825,-0.04212112,0.08686867,107.4307,0.181825,-0.04212112,-0.08424223,-0.08424223,0.1737373
21.83,537.3775,0.1819083,-0.04211927,0.08688591,107.4755,0.1819083,-0.04211927,-0.08423854,-0.08423854,0.1737718
21.84,537.6,0.1819917,-0.04211793,0.08690284,107.52,0.1819917,-0.04211793,-0.08423586,-0.08423586,0.1738057
21.85,537.8215,0.182075,-0.04211699,0.08691947,107.5643,0.182075,-0.04211699,-0.08423398,-0.08423398,0.1738389
21.86,538.043,0.1821583,-0.0421163,0.08693581,107.6086,0.1821583,-0.0421163,-0.0842326,-0.0842326,0.1738716
21.87,538.265,0.1822417,-0.04211557,0.08695202,107.653,0.1822417,-0.04211557,-0.08423113,-0.08423113,0.173904
21.88,538.4895,0.1823167,-0.0421147,0.08696809,107.6979,0.1823167,-0.0421147,-0.08422941,-0.08422941,0.1739362
21.89,538.7215,0.1824083,-0.04211368,0.08698402,107.7443,0.1824083,-0.04211368,-0.08422737,-0.08422737,0.173968
21.9,538.9585,0.1824917,-0.04211245,0.0869997,107.7917,0.1824917,-0.04211245,-0.08422491,-0.08422491,0.1739994
21.91,539.2,0.182575,-0.04211091,0.08701522,107.84,0.182575,-0.04211091,-0.08422183,-0.08422183,0.1740304
21.92,539.445,0.1826583,-0.04210908,0.08703059,107.889,0.1826583,-0.04210908,-0.08421816,-0.08421816,0.1740612
21.93,539.696,0.1827417,-0.04210694,0.08704597,107.9392,0.1827417,-0.04210694,-0.08421388,-0.08421388,0.1740919
21.94,539.952,0.182825,-0.04210462,0.08706147,107.9904,0.182825,-0.04210462,-0.08420925,-0.08420925,0.1741229
21.95,540.2095,0.1829083,-0.04210227,0.08707716,108.0419,0.1829083,-0.04210227,-0.08420454,-0.08420454,0.1741543
21.96,540.4655,0.1829917,-0.04210007,0.08709298,108.0931,0.1829917,-0.04210007,-0.08420014,-0.08420014,0.174186
21.97,540.7175,0.183075,-0.04209813,0.08710898,108.1435,0.183075,-0.04209813,-0.08419626,-0.08419626,0.174218
21.98,540.964,0.1831583,-0.0420964,0.08712516,108.1928,0.1831583,-0.0420964,-0.0841928,-0.0841928,0.1742503
21.99,541.2075,0.1832417,-0.04209463,0.08714141,108.2415,0.1832417,-0.04209463,-0.08418925,-0.08418925,0.1742828
22,541.451,0.183325,-0.04209268,0.08715755,108.2902,0.183325,-0.04209268,-0.08418535,-0.08418535,0.1743151
22.01,541.6965,0.1834083,-0.04209052,0.08717363,108.3393,0.1834083,-0.04209052,-0.08418104,-0.08418104,0.1743473
22.02,541.9475,0.1834917,-0.04208817,0.08718967,108.3895,0.1834917,-0.04208817,-0.08417635,-0.08417635,0.1743793
22.03,542.2065,0.183575,-0.04208554,0.08720571,108.4413,0.183575,-0.04208554,-0.08417108,-0.08417108,0.1744114
22.04,542.4705,0.1836583,-0.04208262,0.08722173,108.4941,0.1836583,-0.04208262,-0.08416523,-0.08416523,0.1744435
22.05,542.7365,0.1837417,-0.04207944,0.08723787,108.5473,0.1837417,-0.04207944,-0.08415888,-0.08415888,0.1744757
22.06,543.001,0.183825,-0.04207617,0.08725426,108.6002,0.183825,-0.04207617,-0.08415234,-0.08415234,0.1745085
22.07,543.2605,0.1839083,-0.04207288,0.08727098,108.6521,0.1839083,-0.04207288,-0.08414576,-0.08414576,0.174542
22.08,543.5155,0.1839917,-0.04206962,0.08728791,108.7031,0.1839917,-0.04206962,-0.08413924,-0.08413924,0.1745758
22.09,543.7645,0.184075,-0.04206634,0.0873049,108.7529,0.184075,-0.04206634,-0.08413267,-0.08413267,0.1746098
22.1,544.01,0.1841583,-0.04206315,0.08732181,108.802,0.1841583,-0.04206315,-0.08412631,-0.08412631,0.1746436
22.11,544.254,0.1842417,-0.04206018,0.08733854,108.8508,0.1842417,-0.04206018,-0.08412036,-0.08412036,0.1746771
22.12,544.4985,0.184325,-0.0420575,0.08735498,108.8997,0.184325,-0.0420575,-0.08411501,-0.08411501,0.17471
22.13,544.7465,0.1844083,-0.04205512,0.08737124,108.9493,0.1844083,-0.04205512,-0.08411023,-0.08411023,0.1747425
22.14,544.9985,0.1844917,-0.042053,0.08738728,108.9997,0.1844917,-0.042053,-0.08410599,-0.08410599,0.1747746
22.15,545.2525,0.184575,-0.04205104,0.08740316,109.0505,0.184575,-0.04205104,-0.08410209,-0.08410209,0.1748063
22.16,545.5015,0.18465,-0.04204913,0.08741893,109.1003,0.18465,-0.04204913,-0.08409826,-0.08409826,0.1748379
22.17,545.744,0.1847417,-0.04204707,0.0874346,109.1488,0.1847417,-0.04204707,-0.08409414,-0.08409414,0.1748692
22.18,545.981,0.184825,-0.04204479,0.08745014,109.1962,0.184825,-0.04204479,-0.08408958,-0.08408958,0.1749003
22.19,546.2165,0.1849083,-0.04204224,0.08746568,109.2433,0.1849083,-0.04204224,-0.08408448,-0.08408448,0.1749314
22.2,546.45,0.1849917,-0.04203955,0.08748133,109.29,0.1849917,-0.04203955,-0.0840791,-0.0840791,0.1749627
22.21,546.681,0.185075,-0.04203673,0.08749722,109.3362,0.185075,-0.04203673,-0.08407346,-0.08407346,0.1749944
22.22,546.9095,0.1851583,-0.04203383,0.08751349,109.3819,0.1851583,-0.04203383,-0.08406767,-0.08406767,0.175027
22.23,547.136,0.1852417,-0.04203085,0.08753018,109.4272,0.1852417,-0.04203085,-0.0840617,-0.0840617,0.1750604
22.24,547.363,0.1853167,-0.04202787,0.08754712,109.4726,0.1853167,-0.04202787,-0.08405574,-0.08405574,0.1750942
22.25,547.594,0.1854083,-0.04202492,0.0875642,109.5188,0.1854083,-0.04202492,-0.08404984,-0.08404984,0.1751284
22.26,547.8315,0.1854917,-0.04202212,0.08758119,109.5663,0.1854917,-0.04202212,-0.08404425,-0.08404425,0.1751624
22.27,548.0725,0.185575,-0.04201952,0.08759804,109.6145,0.185575,-0.04201952,-0.08403905,-0.08403905,0.1751961
22.28,548.3135,0.1856583,-0.04201729,0.08761476,109.6627,0.1856583,-0.04201729,-0.08403458,-0.08403458,0.1752295
22.29,548.5525,0.1857417,-0.04201538,0.08763146,109.7105,0.1857417,-0.04201538,-0.08403077,-0.08403077,0.1752629
22.3,548.791,0.185825,-0.04201376,0.08764812,109.7582,0.185825,-0.04201376,-0.08402751,-0.08402751,0.1752962
22.31,549.03,0.1859083,-0.04201224,0.08766466,109.806,0.1859083,-0.04201224,-0.08402447,-0.08402447,0.1753293
22.32,549.27,0.1859917,-0.04201071,0.08768102,109.854,0.1859917,-0.04201071,-0.08402142,-0.08402142,0.175362
22.33,549.509,0.186075,-0.04200909,0.08769728,109.9018,0.186075,-0.04200909,-0.08401818,-0.08401818,0.1753946
22.34,549.7435,0.1861583,-0.04200748,0.08771347,109.9487,0.1861583,-0.04200748,-0.08401495,-0.08401495,0.1754269
22.35,549.9755,0.1862417,-0.0420058,0.08772962,109.9951,0.1862417,-0.0420058,-0.08401161,-0.08401161,0.1754592
22.36,550.2065,0.186325,-0.04200403,0.08774555,110.0413,0.186325,-0.04200403,-0.08400806,-0.08400806,0.1754911
22.37,550.439,0.1864,-0.04200216,0.08776115,110.0878,0.1864,-0.04200216,-0.08400431,-0.08400431,0.1755223
22.38,550.673,0.1864917,-0.04200026,0.08777633,110.1346,0.1864917,-0.04200026,-0.08400051,-0.08400051,0.1755527
22.39,550.911,0.186575,-0.04199827,0.0877912,110.1822,0.186575,-0.04199827,-0.08399654,-0.08399654,0.1755824
22.4,551.1545,0.1866583,-0.04199629,0.0878059,110.2309,0.1866583,-0.04199629,-0.08399257,-0.08399257,0.1756118
22.41,551.4045,0.1867417,-0.0419943,0.08782061,110.2809,0.1867417,-0.0419943,-0.08398861,-0.08398861,0.1756412
22.42,551.6595,0.186825,-0.04199234,0.08783539,110.3319,0.186825,-0.04199234,-0.08398468,-0.08398468,0.1756708
22.43,551.9135,0.1869083,-0.0419903,0.08785032,110.3827,0.1869083,-0.0419903,-0.08398059,-0.08398059,0.1757006
22.44,552.1615,0.1869917,-0.04198824,0.08786541,110.4323,0.1869917,-0.04198824,-0.08397648,-0.08397648,0.1757308
22.45,552.4015,0.187075,-0.04198619,0.08788072,110.4803,0.187075,-0.04198619,-0.08397238,-0.08397238,0.1757614
22.46,552.634,0.1871583,-0.04198422,0.08789629,110.5268,0.1871583,-0.04198422,-0.08396845,-0.08396845,0.1757926
22.47,552.863,0.1872417,-0.04198229,0.08791218,110.5726,0.1872417,-0.04198229,-0.08396457,-0.08396457,0.1758244
22.48,553.0941,0.1873167,-0.04198043,0.08792818,110.6188,0.1873167,-0.04198043,-0.08396086,-0.08396086,0.1758564
22.49,553.3295,0.1874083,-0.04197863,0.08794424,110.6659,0.1874083,-0.04197863,-0.08395725,-0.08395725,0.1758885
22.5,553.5699,0.1874917,-0.04197688,0.0879603,110.714,0.1874917,-0.04197688,-0.08395375,-0.08395375,0.1759206
22.51,553.8165,0.187575,-0.04197505,0.08797646,110.7633,0.187575,-0.04197505,-0.08395011,-0.08395011,0.1759529
22.52,554.0675,0.1876583,-0.04197317,0.08799274,110.8135,0.1876583,-0.04197317,-0.08394635,-0.08394635,0.1759855
22.53,554.3175,0.1877417,-0.04197116,0.0880091,110.8635,0.1877417,-0.04197116,-0.08394232,-0.08394232,0.1760182
22.54,554.567,0.187825,-0.04196899,0.0880254,110.9134,0.187825,-0.04196899,-0.08393798,-0.08393798,0.1760508
22.55,554.816,0.1879083,-0.04196662,0.08804163,110.9632,0.1879083,-0.04196662,-0.08393323,-0.08393323,0.1760833
22.56,555.067,0.1879917,-0.0419641,0.08805779,111.0134,0.1879917,-0.0419641,-0.08392819,-0.08392819,0.1761156
22.57,555.3225,0.188075,-0.0419615,0.08807398,111.0645,0.188075,-0.0419615,-0.083923,-0.083923,0.176148
22.58,555.581,0.1881583,-0.04195897,0.08809014,111.1162,0.1881583,-0.04195897,-0.08391795,-0.08391795,0.1761803
22.59,555.8385,0.1882417,-0.04195654,0.08810627,111.1677,0.1882417,-0.04195654,-0.08391308,-0.08391308,0.1762125
22.6,556.0915,0.188325,-0.0419543,0.08812236,111.2183,0.188325,-0.0419543,-0.0839086,-0.0839086,0.1762447
22.61,556.3395,0.1884083,-0.04195214,0.08813844,111.2679,0.1884083,-0.04195214,-0.08390428,-0.08390428,0.1762769
22.62,556.5865,0.1884917,-0.04195004,0.08815449,111.3173,0.1884917,-0.04195004,-0.08390008,-0.08390008,0.176309
22.63,556.833,0.1885667,-0.04194793,0.0881705,111.3666,0.1885667,-0.04194793,-0.08389587,-0.08389587,0.176341
22.64,557.0805,0.1886583,-0.04194586,0.08818643,111.4161,0.1886583,-0.04194586,-0.08389171,-0.08389171,0.1763729
22.65,557.327,0.1887417,-0.04194378,0.08820233,111.4654,0.1887417,-0.04194378,-0.08388757,-0.08388757,0.1764047
22.66,557.5755,0.188825,-0.04194175,0.08821833,111.5151,0.188825,-0.04194175,-0.08388349,-0.08388349,0.1764367
22.67,557.8265,0.1889083,-0.04193966,0.08823458,111.5653,0.1889083,-0.04193966,-0.08387933,-0.08387933,0.1764692
22.68,558.08,0.1889917,-0.04193756,0.08825105,111.616,0.1889917,-0.04193756,-0.08387513,-0.08387513,0.1765021
22.69,558.3335,0.189075,-0.04193538,0.08826758,111.6667,0.189075,-0.04193538,-0.08387076,-0.08387076,0.1765352
22.7,558.5855,0.1891583,-0.04193311,0.08828401,111.7171,0.1891583,-0.04193311,-0.08386622,-0.08386622,0.176568
22.71,558.8335,0.1892333,-0.04193067,0.08830018,111.7667,0.1892333,-0.04193067,-0.08386134,-0.08386134,0.1766004
22.72,559.0755,0.189325,-0.04192806,0.08831604,111.8151,0.189325,-0.04192806,-0.08385612,-0.08385612,0.1766321
22.73,559.31,0.1894083,-0.04192528,0.08833169,111.862,0.1894083,-0.04192528,-0.08385056,-0.08385056,0.1766634
22.74,559.5375,0.1894917,-0.04192235,0.08834723,111.9075,0.1894917,-0.04192235,-0.08384471,-0.08384471,0.1766945
22.75,559.759,0.189575,-0.04191929,0.08836278,111.9518,0.189575,-0.04191929,-0.08383858,-0.08383858,0.1767256
22.76,559.977,0.18965,-0.04191618,0.08837841,111.9954,0.18965,-0.04191618,-0.08383236,-0.08383236,0.1767568
22.77,560.1945,0.1897417,-0.04191305,0.08839417,112.0389,0.1897417,-0.04191305,-0.0838261,-0.0838261,0.1767883
22.78,560.4125,0.189825,-0.04191004,0.08841004,112.0825,0.189825,-0.04191004,-0.08382008,-0.08382008,0.1768201
22.79,560.6325,0.1899083,-0.0419072,0.08842596,112.1265,0.1899083,-0.0419072,-0.0838144,-0.0838144,0.1768519
22.8,560.854,0.1899917,-0.04190458,0.08844178,112.1708,0.1899917,-0.04190458,-0.08380916,-0.08380916,0.1768836
