"1 _ 1",,,,,,,,,,
"時間","試験力","ストローク","変位計1","変位計2","応力","ストローク(ひずみ)","変位","変位(ひずみ)","変位計1(ひずみ)","変位計2(ひずみ)"
"sec","N","mm","mm","mm","N/mm2","%","mm","%","%","%"
"13.81","529.563","0.1150667","0.002454435","0.003789842","105.9126","0.1150667","0.002454435","0.04908871","0.04908871","0.07579684"
"13.82","529.945","0.1151417","0.002456157","0.003792452","105.989","0.1151417","0.002456157","0.04912313","0.04912313","0.07584905"
"13.83","530.3305","0.1152333","0.002457875","0.003795057","106.0661","0.1152333","0.002457875","0.04915749","0.04915749","0.07590114"
"13.84","530.7135","0.1153167","0.00245959","0.003797653","106.1427","0.1153167","0.00245959","0.04919179","0.04919179","0.07595307"
"13.85","531.0925","0.1153917","0.002461305","0.003800241","106.2185","0.1153917","0.002461305","0.04922611","0.04922611","0.07600482"
"13.86","531.4675","0.115475","0.002463023","0.003802817","106.2935","0.115475","0.002463023","0.04926045","0.04926045","0.07605635"
"13.87","531.84","0.1155583","0.002464743","0.003805385","106.368","0.1155583","0.002464743","0.04929486","0.04929486","0.07610771"
"13.88","532.209","0.1156417","0.002466463","0.003807947","106.4418","0.1156417","0.002466463","0.04932925","0.04932925","0.07615893"
"13.89","532.576","0.1157333","0.002468181","0.003810508","106.5152","0.1157333","0.002468181","0.04936362","0.04936362","0.07621016"
"13.9","532.9424","0.1158083","0.002469893","0.003813071","106.5885","0.1158083","0.002469893","0.04939785","0.04939785","0.07626143"
"13.91","533.309","0.1158917","0.002471599","0.003815643","106.6618","0.1158917","0.002471599","0.04943198","0.04943198","0.07631286"
"13.92","533.677","0.115975","0.002473298","0.003818224","106.7354","0.115975","0.002473298","0.04946597","0.04946597","0.07636449"
"13.93","534.047","0.1160583","0.002474994","0.003820818","106.8094","0.1160583","0.002474994","0.04949988","0.04949988","0.07641637"
"13.94","534.4195","0.11615","0.002476685","0.003823425","106.8839","0.11615","0.002476685","0.0495337","0.0495337","0.0764685"
"13.95","534.791","0.116225","0.002478374","0.00382605","106.9582","0.116225","0.002478374","0.04956749","0.04956749","0.07652099"
"13.96","535.1595","0.1163167","0.002480064","0.003828693","107.0319","0.1163167","0.002480064","0.04960127","0.04960127","0.07657386"
"13.97","535.525","0.1164","0.002481755","0.003831357","107.105","0.1164","0.002481755","0.0496351","0.0496351","0.07662714"
"13.98","535.8855","0.116475","0.002483449","0.003834038","107.1771","0.116475","0.002483449","0.04966898","0.04966898","0.07668076"
"13.99","536.2415","0.1165667","0.002485148","0.003836729","107.2483","0.1165667","0.002485148","0.04970295","0.04970295","0.07673457"
"14","536.595","0.1166417","0.002486849","0.003839419","107.319","0.1166417","0.002486849","0.04973699","0.04973699","0.07678838"
"14.01","536.948","0.116725","0.002488554","0.003842106","107.3896","0.116725","0.002488554","0.04977108","0.04977108","0.07684212"
"14.02","537.302","0.1168167","0.002490261","0.003844786","107.4604","0.1168167","0.002490261","0.04980521","0.04980521","0.07689573"
"14.03","537.6585","0.1168917","0.002491973","0.003847459","107.5317","0.1168917","0.002491973","0.04983946","0.04983946","0.07694919"
"14.04","538.0145","0.116975","0.002493688","0.003850125","107.6029","0.116975","0.002493688","0.04987376","0.04987376","0.0770025"
"14.05","538.369","0.1170583","0.002495404","0.003852786","107.6738","0.1170583","0.002495404","0.04990808","0.04990808","0.07705571"
"14.06","538.724","0.1171417","0.002497116","0.003855439","107.7448","0.1171417","0.002497116","0.04994233","0.04994233","0.07710879"
"14.07","539.08","0.1172333","0.002498827","0.003858089","107.816","0.1172333","0.002498827","0.04997655","0.04997655","0.07716178"
"14.08","539.438","0.1173083","0.002500538","0.003860736","107.8876","0.1173083","0.002500538","0.05001076","0.05001076","0.07721473"
"14.09","539.7985","0.1173917","0.002502251","0.003863386","107.9597","0.1173917","0.002502251","0.05004502","0.05004502","0.07726772"
"14.1","540.1605","0.1174833","0.002503968","0.003866038","108.0321","0.1174833","0.002503968","0.05007935","0.05007935","0.07732076"
"14.11","540.524","0.1175583","0.002505687","0.00386869","108.1048","0.1175583","0.002505687","0.05011374","0.05011374","0.0773738"
"14.12","540.8865","0.1176417","0.002507405","0.003871336","108.1773","0.1176417","0.002507405","0.05014809","0.05014809","0.07742672"
"14.13","541.2465","0.117725","0.00250912","0.003873972","108.2493","0.117725","0.00250912","0.0501824","0.0501824","0.07747944"
"14.14","541.6055","0.1178083","0.002510828","0.003876597","108.3211","0.1178083","0.002510828","0.05021656","0.05021656","0.07753195"
"14.15","541.965","0.1179","0.002512529","0.003879219","108.393","0.1179","0.002512529","0.05025058","0.05025058","0.07758437"
"14.16","542.3265","0.117975","0.002514222","0.00388184","108.4653","0.117975","0.002514222","0.05028444","0.05028444","0.0776368"
"14.17","542.693","0.1180667","0.00251591","0.003884466","108.5386","0.1180667","0.00251591","0.05031821","0.05031821","0.07768932"
"14.18","543.0655","0.1181417","0.002517593","0.003887092","108.6131","0.1181417","0.002517593","0.05035185","0.05035185","0.07774185"
"14.19","543.446","0.118225","0.002519269","0.003889719","108.6892","0.118225","0.002519269","0.05038539","0.05038539","0.07779438"
"14.2","543.8355","0.1183167","0.002520941","0.003892344","108.7671","0.1183167","0.002520941","0.05041882","0.05041882","0.07784688"
"14.21","544.2345","0.1183917","0.002522611","0.003894969","108.8469","0.1183917","0.002522611","0.05045222","0.05045222","0.07789939"
"14.22","544.638","0.118475","0.00252428","0.003897591","108.9276","0.118475","0.00252428","0.0504856","0.0504856","0.07795182"
"14.23","545.04","0.1185667","0.00252595","0.00390021","109.008","0.1185667","0.00252595","0.050519","0.050519","0.0780042"
"14.24","545.436","0.1186417","0.002527619","0.003902824","109.0872","0.1186417","0.002527619","0.05055238","0.05055238","0.07805647"
"14.25","545.825","0.118725","0.002529289","0.003905434","109.165","0.118725","0.002529289","0.05058578","0.05058578","0.07810868"
"14.26","546.207","0.1188083","0.002530957","0.003908041","109.2414","0.1188083","0.002530957","0.05061913","0.05061913","0.07816083"
"14.27","546.5835","0.1189","0.002532622","0.003910646","109.3167","0.1189","0.002532622","0.05065244","0.05065244","0.07821292"
"14.28","546.953","0.1189833","0.002534284","0.00391325","109.3906","0.1189833","0.002534284","0.05068567","0.05068567","0.078265"
"14.29","547.315","0.1190583","0.002535944","0.003915855","109.463","0.1190583","0.002535944","0.05071888","0.05071888","0.07831709"
"14.3","547.671","0.11915","0.002537602","0.003918461","109.5342","0.11915","0.002537602","0.05075204","0.05075204","0.07836922"
"14.31","548.023","0.1192333","0.002539258","0.00392107","109.6046","0.1192333","0.002539258","0.05078516","0.05078516","0.07842139"
"14.32","548.373","0.1193083","0.002540913","0.003923679","109.6746","0.1193083","0.002540913","0.05081825","0.05081825","0.07847358"
"14.33","548.7245","0.1194","0.002542567","0.003926289","109.7449","0.1194","0.002542567","0.05085135","0.05085135","0.07852578"
"14.34","549.08","0.1194833","0.002544222","0.003928899","109.816","0.1194833","0.002544222","0.05088444","0.05088444","0.07857798"
"14.35","549.444","0.1195667","0.002545879","0.003931509","109.8888","0.1195667","0.002545879","0.05091759","0.05091759","0.07863019"
"14.36","549.816","0.11965","0.002547539","0.00393412","109.9632","0.11965","0.002547539","0.05095078","0.05095078","0.07868241"
"14.37","550.194","0.119725","0.002549204","0.003936731","110.0388","0.119725","0.002549204","0.05098408","0.05098408","0.07873462"
"14.38","550.5735","0.1198167","0.002550875","0.003939342","110.1147","0.1198167","0.002550875","0.0510175","0.0510175","0.07878684"
"14.39","550.95","0.1198917","0.002552551","0.003941949","110.19","0.1198917","0.002552551","0.05105101","0.05105101","0.07883897"
"14.4","551.321","0.119975","0.00255423","0.00394455","110.2642","0.119975","0.00255423","0.0510846","0.0510846","0.078891"
"14.41","551.6845","0.1200667","0.002555913","0.003947146","110.3369","0.1200667","0.002555913","0.05111827","0.05111827","0.07894292"
"14.42","552.0405","0.1201417","0.002557598","0.00394973","110.4081","0.1201417","0.002557598","0.05115196","0.05115196","0.0789946"
"14.43","552.392","0.120225","0.002559284","0.003952302","110.4784","0.120225","0.002559284","0.05118567","0.05118567","0.07904603"
"14.44","552.743","0.1203167","0.002560964","0.003954859","110.5486","0.1203167","0.002560964","0.05121928","0.05121928","0.07909717"
"14.45","553.0955","0.1203917","0.002562639","0.003957405","110.6191","0.1203917","0.002562639","0.05125279","0.05125279","0.0791481"
"14.46","553.4495","0.1204833","0.002564307","0.003959941","110.6899","0.1204833","0.002564307","0.05128613","0.05128613","0.07919881"
"14.47","553.8075","0.1205583","0.002565969","0.003962473","110.7615","0.1205583","0.002565969","0.05131937","0.05131937","0.07924945"
"14.48","554.1695","0.1206417","0.002567628","0.003965001","110.8339","0.1206417","0.002567628","0.05135256","0.05135256","0.07930002"
"14.49","554.537","0.1207333","0.00256929","0.003967528","110.9074","0.1207333","0.00256929","0.05138581","0.05138581","0.07935056"
"14.5","554.9095","0.1208083","0.002570957","0.003970056","110.9819","0.1208083","0.002570957","0.05141915","0.05141915","0.07940112"
"14.51","555.2875","0.1208917","0.002572634","0.003972584","111.0575","0.1208917","0.002572634","0.05145267","0.05145267","0.07945169"
"14.52","555.672","0.120975","0.002574317","0.003975114","111.1344","0.120975","0.002574317","0.05148635","0.05148635","0.07950228"
"14.53","556.063","0.1210583","0.002576005","0.003977647","111.2126","0.1210583","0.002576005","0.05152011","0.05152011","0.07955294"
"14.54","556.4605","0.12115","0.002577694","0.003980186","111.2921","0.12115","0.002577694","0.05155388","0.05155388","0.07960372"
"14.55","556.861","0.121225","0.002579385","0.003982737","111.3722","0.121225","0.002579385","0.05158771","0.05158771","0.07965474"
"14.56","557.261","0.1213167","0.002581077","0.003985306","111.4522","0.1213167","0.002581077","0.05162155","0.05162155","0.07970612"
"14.57","557.6566","0.1214","0.002582771","0.003987898","111.5313","0.1214","0.002582771","0.05165543","0.05165543","0.07975796"
"14.58","558.044","0.1214833","0.002584466","0.003990516","111.6088","0.1214833","0.002584466","0.05168931","0.05168931","0.07981032"
"14.59","558.4245","0.1215667","0.002586163","0.003993157","111.6849","0.1215667","0.002586163","0.05172326","0.05172326","0.07986314"
"14.6","558.798","0.1216417","0.002587861","0.003995812","111.7596","0.1216417","0.002587861","0.05175721","0.05175721","0.07991624"
"14.61","559.1646","0.121725","0.00258956","0.00399848","111.8329","0.121725","0.00258956","0.0517912","0.0517912","0.07996961"
"14.62","559.526","0.1218167","0.002591258","0.004001156","111.9052","0.1218167","0.002591258","0.05182517","0.05182517","0.08002312"
"14.63","559.884","0.1218917","0.002592954","0.004003837","111.9768","0.1218917","0.002592954","0.05185908","0.05185908","0.08007674"
"14.64","560.243","0.1219833","0.002594641","0.004006517","112.0486","0.1219833","0.002594641","0.05189283","0.05189283","0.08013034"
"14.65","560.606","0.1220583","0.00259632","0.004009193","112.1212","0.1220583","0.00259632","0.05192639","0.05192639","0.08018386"
"14.66","560.9775","0.1221417","0.002597988","0.004011863","112.1955","0.1221417","0.002597988","0.05195976","0.05195976","0.08023727"
"14.67","561.3595","0.1222333","0.002599648","0.004014534","112.2719","0.1222333","0.002599648","0.05199296","0.05199296","0.08029068"
"14.68","561.749","0.1223083","0.0026013","0.004017203","112.3498","0.1223083","0.0026013","0.05202601","0.05202601","0.08034407"
"14.69","562.1405","0.1224","0.002602952","0.004019873","112.4281","0.1224","0.002602952","0.05205904","0.05205904","0.08039746"
"14.7","562.5295","0.1224833","0.002604605","0.004022544","112.5059","0.1224833","0.002604605","0.0520921","0.0520921","0.08045088"
"14.71","562.912","0.1225583","0.002606264","0.004025216","112.5824","0.1225583","0.002606264","0.05212528","0.05212528","0.08050431"
"14.72","563.2855","0.12265","0.002607928","0.004027886","112.6571","0.12265","0.002607928","0.05215856","0.05215856","0.08055772"
"14.73","563.6485","0.122725","0.0026096","0.004030555","112.7297","0.122725","0.0026096","0.05219199","0.05219199","0.08061109"
"14.74","564.0015","0.1228083","0.002611277","0.004033217","112.8003","0.1228083","0.002611277","0.05222554","0.05222554","0.08066434"
"14.75","564.3495","0.1229","0.002612961","0.004035873","112.8699","0.1229","0.002612961","0.05225921","0.05225921","0.08071746"
"14.76","564.698","0.1229833","0.002614649","0.004038518","112.9396","0.1229833","0.002614649","0.05229298","0.05229298","0.08077036"
"14.77","565.0515","0.1230667","0.002616344","0.004041151","113.0103","0.1230667","0.002616344","0.05232688","0.05232688","0.08082302"
"14.78","565.4125","0.1231417","0.002618043","0.004043774","113.0825","0.1231417","0.002618043","0.05236085","0.05236085","0.08087549"
"14.79","565.779","0.123225","0.002619743","0.00404639","113.1558","0.123225","0.002619743","0.05239487","0.05239487","0.0809278"
"14.8","566.1495","0.1233167","0.002621441","0.004049001","113.2299","0.1233167","0.002621441","0.05242882","0.05242882","0.08098003"
"14.81","566.527","0.1233917","0.002623132","0.004051609","113.3054","0.1233917","0.002623132","0.05246265","0.05246265","0.08103219"
"14.82","566.912","0.123475","0.002624817","0.004054211","113.3824","0.123475","0.002624817","0.05249634","0.05249634","0.08108421"
"14.83","567.3051","0.1235667","0.002626498","0.004056804","113.461","0.1235667","0.002626498","0.05252996","0.05252996","0.08113608"
"14.84","567.7","0.1236417","0.002628181","0.004059389","113.54","0.1236417","0.002628181","0.05256362","0.05256362","0.08118778"
"14.85","568.095","0.123725","0.002629869","0.004061969","113.619","0.123725","0.002629869","0.05259739","0.05259739","0.08123939"
"14.86","568.484","0.1238083","0.002631566","0.004064546","113.6968","0.1238083","0.002631566","0.05263132","0.05263132","0.08129092"
"14.87","568.862","0.1238917","0.002633272","0.004067125","113.7724","0.1238917","0.002633272","0.05266545","0.05266545","0.0813425"
"14.88","569.228","0.1239833","0.002634985","0.00406971","113.8456","0.1239833","0.002634985","0.05269971","0.05269971","0.0813942"
"14.89","569.5855","0.1240583","0.002636703","0.004072303","113.9171","0.1240583","0.002636703","0.05273406","0.05273406","0.08144607"
"14.9","569.936","0.12415","0.002638421","0.004074903","113.9872","0.12415","0.002638421","0.05276842","0.05276842","0.08149806"
"14.91","570.285","0.124225","0.002640141","0.004077512","114.057","0.124225","0.002640141","0.05280282","0.05280282","0.08155024"
"14.92","570.6375","0.1243083","0.002641859","0.004080129","114.1275","0.1243083","0.002641859","0.05283717","0.05283717","0.08160259"
"14.93","570.996","0.1244","0.002643574","0.004082758","114.1992","0.1244","0.002643574","0.05287148","0.05287148","0.08165515"
"14.94","571.3585","0.124475","0.002645285","0.004085393","114.2717","0.124475","0.002645285","0.0529057","0.0529057","0.08170785"
"14.95","571.7235","0.1245583","0.002646991","0.004088037","114.3447","0.1245583","0.002646991","0.05293982","0.05293982","0.08176074"
"14.96","572.088","0.12465","0.00264869","0.004090685","114.4176","0.12465","0.00264869","0.0529738","0.0529738","0.08181371"
"14.97","572.4505","0.124725","0.002650383","0.004093335","114.4901","0.124725","0.002650383","0.05300767","0.05300767","0.0818667"
"14.98","572.807","0.1248167","0.00265207","0.004095983","114.5614","0.1248167","0.00265207","0.05304141","0.05304141","0.08191966"
"14.99","573.159","0.1248917","0.002653753","0.004098627","114.6318","0.1248917","0.002653753","0.05307506","0.05307506","0.08197255"
"15","573.51","0.124975","0.002655432","0.004101266","114.702","0.124975","0.002655432","0.05310864","0.05310864","0.08202531"
"15.01","573.862","0.1250667","0.002657114","0.004103898","114.7724","0.1250667","0.002657114","0.05314227","0.05314227","0.08207795"
"15.02","574.2145","0.1251417","0.002658798","0.004106519","114.8429","0.1251417","0.002658798","0.05317596","0.05317596","0.08213037"
"15.03","574.5675","0.1252333","0.002660485","0.004109129","114.9135","0.1252333","0.002660485","0.0532097","0.0532097","0.08218258"
"15.04","574.9225","0.1253083","0.002662172","0.004111726","114.9845","0.1253083","0.002662172","0.05324343","0.05324343","0.08223452"
"15.05","575.2815","0.1253917","0.002663856","0.004114312","115.0563","0.1253917","0.002663856","0.05327711","0.05327711","0.08228623"
"15.06","575.6435","0.1254833","0.002665534","0.004116885","115.1287","0.1254833","0.002665534","0.05331068","0.05331068","0.0823377"
"15.07","576.011","0.1255583","0.002667207","0.004119449","115.2022","0.1255583","0.002667207","0.05334414","0.05334414","0.08238897"
"15.08","576.386","0.12565","0.002668873","0.004122003","115.2772","0.12565","0.002668873","0.05337747","0.05337747","0.08244005"
"15.09","576.767","0.1257333","0.002670535","0.004124551","115.3534","0.1257333","0.002670535","0.05341069","0.05341069","0.08249101"
"15.1","577.1495","0.1258083","0.00267219","0.004127097","115.4299","0.1258083","0.00267219","0.0534438","0.0534438","0.08254194"
"15.11","577.53","0.1259","0.002673841","0.004129648","115.506","0.1259","0.002673841","0.05347683","0.05347683","0.08259296"
"15.12","577.91","0.125975","0.002675488","0.0041322","115.582","0.125975","0.002675488","0.05350975","0.05350975","0.08264401"
"15.13","578.291","0.1260583","0.002677134","0.004134752","115.6582","0.1260583","0.002677134","0.05354268","0.05354268","0.08269504"
"15.14","578.6725","0.12615","0.002678782","0.004137297","115.7345","0.12615","0.002678782","0.05357565","0.05357565","0.08274594"
"15.15","579.0515","0.126225","0.002680434","0.004139838","115.8103","0.126225","0.002680434","0.05360868","0.05360868","0.08279677"
"15.16","579.4285","0.1263167","0.002682089","0.004142374","115.8857","0.1263167","0.002682089","0.05364178","0.05364178","0.08284748"
"15.17","579.8045","0.1263917","0.002683748","0.004144907","115.9609","0.1263917","0.002683748","0.05367495","0.05367495","0.08289814"
"15.18","580.181","0.126475","0.002685409","0.004147441","116.0362","0.126475","0.002685409","0.05370818","0.05370818","0.08294881"
"15.19","580.5565","0.1265667","0.002687074","0.004149978","116.1113","0.1265667","0.002687074","0.05374149","0.05374149","0.08299956"
"15.2","580.931","0.1266417","0.002688743","0.004152519","116.1862","0.1266417","0.002688743","0.05377487","0.05377487","0.08305039"
"15.21","581.3035","0.126725","0.002690417","0.004155068","116.2607","0.126725","0.002690417","0.05380833","0.05380833","0.08310136"
"15.22","581.6725","0.1268167","0.002692095","0.004157624","116.3345","0.1268167","0.002692095","0.0538419","0.0538419","0.08315247"
"15.23","582.039","0.1268917","0.002693778","0.00416019","116.4078","0.1268917","0.002693778","0.05387555","0.05387555","0.0832038"
"15.24","582.404","0.1269833","0.002695463","0.004162764","116.4808","0.1269833","0.002695463","0.05390926","0.05390926","0.08325528"
"15.25","582.77","0.1270583","0.002697151","0.004165341","116.554","0.1270583","0.002697151","0.05394302","0.05394302","0.08330682"
"15.26","583.138","0.1271417","0.002698839","0.004167917","116.6276","0.1271417","0.002698839","0.05397679","0.05397679","0.08335833"
"15.27","583.5075","0.1272333","0.002700527","0.004170487","116.7015","0.1272333","0.002700527","0.05401054","0.05401054","0.08340974"
"15.28","583.876","0.1273083","0.002702213","0.004173047","116.7752","0.1273083","0.002702213","0.05404427","0.05404427","0.08346095"
"15.29","584.242","0.1274","0.0027039","0.004175598","116.8484","0.1274","0.0027039","0.05407801","0.05407801","0.08351196"
"15.3","584.6045","0.127475","0.002705587","0.004178138","116.9209","0.127475","0.002705587","0.05411174","0.05411174","0.08356276"
"15.31","584.9645","0.1275583","0.002707273","0.004180671","116.9929","0.1275583","0.002707273","0.05414546","0.05414546","0.08361343"
"15.32","585.326","0.12765","0.002708956","0.004183198","117.0652","0.12765","0.002708956","0.05417912","0.05417912","0.08366397"
"15.33","585.6895","0.127725","0.002710637","0.004185725","117.1379","0.127725","0.002710637","0.05421274","0.05421274","0.08371451"
"15.34","586.054","0.1278083","0.002712315","0.004188254","117.2108","0.1278083","0.002712315","0.0542463","0.0542463","0.08376508"
"15.35","586.417","0.1279","0.00271399","0.00419079","117.2834","0.1279","0.00271399","0.0542798","0.0542798","0.08381581"
"15.36","586.7775","0.127975","0.00271566","0.004193338","117.3555","0.127975","0.00271566","0.05431321","0.05431321","0.08386675"
"15.37","587.1355","0.1280667","0.002717328","0.004195898","117.4271","0.1280667","0.002717328","0.05434655","0.05434655","0.08391796"
"15.38","587.489","0.1281417","0.002718993","0.004198469","117.4978","0.1281417","0.002718993","0.05437987","0.05437987","0.08396938"
"15.39","587.8385","0.128225","0.002720661","0.004201047","117.5677","0.128225","0.002720661","0.05441321","0.05441321","0.08402094"
"15.4","588.186","0.1283167","0.002722325","0.004203629","117.6372","0.1283167","0.002722325","0.0544465","0.0544465","0.08407258"
"15.41","588.532","0.1283917","0.002723987","0.004206214","117.7064","0.1283917","0.002723987","0.05447974","0.05447974","0.08412428"
"15.42","588.8755","0.1284833","0.002725645","0.004208798","117.7751","0.1284833","0.002725645","0.0545129","0.0545129","0.08417595"
"15.43","589.2185","0.1285583","0.002727302","0.004211378","117.8437","0.1285583","0.002727302","0.05454604","0.05454604","0.08422756"
"15.44","589.564","0.12865","0.002728956","0.004213952","117.9128","0.12865","0.002728956","0.05457912","0.05457912","0.08427903"
"15.45","589.915","0.1287333","0.002730611","0.004216515","117.983","0.1287333","0.002730611","0.05461222","0.05461222","0.0843303"
"15.46","590.2725","0.1288083","0.002732265","0.004219068","118.0545","0.1288083","0.002732265","0.0546453","0.0546453","0.08438136"
"15.47","590.6375","0.1288917","0.002733922","0.004221618","118.1275","0.1288917","0.002733922","0.05467843","0.05467843","0.08443236"
"15.48","591.011","0.1289833","0.002735578","0.004224168","118.2022","0.1289833","0.002735578","0.05471157","0.05471157","0.08448336"
"15.49","591.3915","0.1290583","0.002737236","0.004226724","118.2783","0.1290583","0.002737236","0.05474471","0.05474471","0.08453448"
"15.5","591.778","0.12915","0.002738891","0.004229288","118.3556","0.12915","0.002738891","0.05477782","0.05477782","0.08458576"
"15.51","592.1685","0.129225","0.002740547","0.004231858","118.4337","0.129225","0.002740547","0.05481094","0.05481094","0.08463717"
"15.52","592.56","0.1293167","0.002742205","0.004234431","118.512","0.1293167","0.002742205","0.0548441","0.0548441","0.08468863"
"15.53","592.9475","0.1294","0.002743867","0.004237006","118.5895","0.1294","0.002743867","0.05487734","0.05487734","0.08474013"
"15.54","593.3285","0.129475","0.002745529","0.004239584","118.6657","0.129475","0.002745529","0.05491057","0.05491057","0.08479168"
"15.55","593.7029","0.1295667","0.002747188","0.004242168","118.7406","0.1295667","0.002747188","0.05494375","0.05494375","0.08484335"
"15.56","594.0715","0.12965","0.002748841","0.004244756","118.8143","0.12965","0.002748841","0.05497682","0.05497682","0.08489513"
"15.57","594.4345","0.129725","0.002750492","0.004247347","118.8869","0.129725","0.002750492","0.05500984","0.05500984","0.08494695"
"15.58","594.795","0.1298167","0.00275214","0.004249934","118.959","0.1298167","0.00275214","0.0550428","0.0550428","0.08499867"
"15.59","595.156","0.1298917","0.002753789","0.004252511","119.0312","0.1298917","0.002753789","0.05507578","0.05507578","0.08505021"
"15.6","595.5205","0.1299833","0.002755437","0.004255074","119.1041","0.1299833","0.002755437","0.05510874","0.05510874","0.08510147"
"15.61","595.888","0.1300667","0.002757083","0.004257626","119.1776","0.1300667","0.002757083","0.05514167","0.05514167","0.08515252"
"15.62","596.259","0.1301417","0.002758723","0.004260167","119.2518","0.1301417","0.002758723","0.05517446","0.05517446","0.08520335"
"15.63","596.633","0.1302333","0.002760359","0.0042627","119.3266","0.1302333","0.002760359","0.05520718","0.05520718","0.08525401"
"15.64","597.0095","0.1303083","0.002761992","0.004265223","119.4019","0.1303083","0.002761992","0.05523985","0.05523985","0.08530446"
"15.65","597.389","0.1304","0.002763625","0.004267738","119.4778","0.1304","0.002763625","0.0552725","0.0552725","0.08535476"
"15.66","597.7695","0.1304833","0.002765256","0.004270245","119.5539","0.1304833","0.002765256","0.05530512","0.05530512","0.0854049"
"15.67","598.148","0.1305583","0.002766889","0.004272748","119.6296","0.1305583","0.002766889","0.05533779","0.05533779","0.08545496"
"15.68","598.5245","0.13065","0.002768524","0.004275251","119.7049","0.13065","0.002768524","0.05537048","0.05537048","0.08550502"
"15.69","598.899","0.1307333","0.002770163","0.004277757","119.7798","0.1307333","0.002770163","0.05540327","0.05540327","0.08555514"
"15.7","599.271","0.1308083","0.002771809","0.004280264","119.8542","0.1308083","0.002771809","0.05543617","0.05543617","0.08560529"
"15.71","599.642","0.1309","0.002773463","0.004282778","119.9284","0.1309","0.002773463","0.05546925","0.05546925","0.08565556"
"15.72","600.0099","0.130975","0.002775125","0.004285298","120.002","0.130975","0.002775125","0.05550249","0.05550249","0.08570597"
"15.73","600.3715","0.1310583","0.002776796","0.004287831","120.0743","0.1310583","0.002776796","0.05553592","0.05553592","0.08575661"
"15.74","600.7235","0.13115","0.002778472","0.004290375","120.1447","0.13115","0.002778472","0.05556944","0.05556944","0.08580751"
"15.75","601.067","0.131225","0.002780151","0.004292936","120.2134","0.131225","0.002780151","0.05560302","0.05560302","0.08585872"
"15.76","601.408","0.1313167","0.002781826","0.004295513","120.2816","0.1313167","0.002781826","0.05563652","0.05563652","0.08591025"
"15.77","601.7495","0.1313917","0.002783496","0.004298105","120.3499","0.1313917","0.002783496","0.05566992","0.05566992","0.08596211"
"15.78","602.093","0.131475","0.002785158","0.00430071","120.4186","0.131475","0.002785158","0.05570317","0.05570317","0.0860142"
"15.79","602.44","0.1315667","0.002786817","0.004303327","120.488","0.1315667","0.002786817","0.05573634","0.05573634","0.08606654"
"15.8","602.7935","0.1316417","0.002788473","0.00430595","120.5587","0.1316417","0.002788473","0.05576945","0.05576945","0.086119"
"15.81","603.1565","0.1317333","0.002790127","0.004308579","120.6313","0.1317333","0.002790127","0.05580255","0.05580255","0.08617159"
"15.82","603.527","0.1318167","0.00279178","0.004311213","120.7054","0.1318167","0.00279178","0.0558356","0.0558356","0.08622427"
"15.83","603.9015","0.1318917","0.002793432","0.004313854","120.7803","0.1318917","0.002793432","0.05586863","0.05586863","0.08627707"
"15.84","604.2795","0.131975","0.002795084","0.004316496","120.8559","0.131975","0.002795084","0.05590168","0.05590168","0.08632991"
"15.85","604.659","0.1320583","0.002796744","0.004319139","120.9318","0.1320583","0.002796744","0.05593488","0.05593488","0.08638278"
"15.86","605.034","0.13215","0.002798413","0.004321781","121.0068","0.13215","0.002798413","0.05596825","0.05596825","0.08643563"
"15.87","605.402","0.1322333","0.002800091","0.004324419","121.0804","0.1322333","0.002800091","0.05600182","0.05600182","0.08648839"
"15.88","605.761","0.1323083","0.002801774","0.00432705","121.1522","0.1323083","0.002801774","0.05603548","0.05603548","0.086541"
"15.89","606.1145","0.1324","0.002803459","0.004329674","121.2229","0.1324","0.002803459","0.05606917","0.05606917","0.08659349"
"15.9","606.4641","0.132475","0.00280514","0.004332293","121.2928","0.132475","0.00280514","0.05610281","0.05610281","0.08664586"
"15.91","606.813","0.1325583","0.002806816","0.00433491","121.3626","0.1325583","0.002806816","0.05613632","0.05613632","0.0866982"
"15.92","607.1625","0.13265","0.002808478","0.004337525","121.4325","0.13265","0.002808478","0.05616956","0.05616956","0.08675049"
"15.93","607.515","0.132725","0.002810128","0.004340136","121.503","0.132725","0.002810128","0.05620256","0.05620256","0.08680272"
"15.94","607.872","0.1328167","0.002811766","0.004342739","121.5744","0.1328167","0.002811766","0.05623533","0.05623533","0.08685479"
"15.95","608.235","0.1329","0.002813399","0.004345336","121.647","0.1329","0.002813399","0.05626798","0.05626798","0.08690672"
"15.96","608.603","0.132975","0.002815028","0.004347923","121.7206","0.132975","0.002815028","0.05630057","0.05630057","0.08695845"
"15.97","608.9735","0.1330667","0.002816658","0.004350503","121.7947","0.1330667","0.002816658","0.05633315","0.05633315","0.08701007"
"15.98","609.3475","0.1331417","0.002818287","0.004353075","121.8695","0.1331417","0.002818287","0.05636575","0.05636575","0.08706149"
"15.99","609.7275","0.1332333","0.002819921","0.004355637","121.9455","0.1332333","0.002819921","0.05639841","0.05639841","0.08711275"
"16","610.115","0.1333167","0.002821556","0.004358192","122.023","0.1333167","0.002821556","0.05643111","0.05643111","0.08716384"
"16.01","610.5105","0.1334","0.002823194","0.004360743","122.1021","0.1334","0.002823194","0.05646387","0.05646387","0.08721486"
