TITLE	
613.000000	0.046644
612.000000	0.047021
611.000000	0.047423
610.000000	0.047859
609.000000	0.048323
608.000000	0.048817
607.000000	0.049350
606.000000	0.049885
605.000000	0.050443
604.000000	0.051018
603.000000	0.051588
602.000000	0.052178
601.000000	0.052784
600.000000	0.053405
599.000000	0.054049
598.000000	0.054746
597.000000	0.055513
596.000000	0.056352
595.000000	0.057317
594.000000	0.058409
593.000000	0.059686
592.000000	0.061206
591.000000	0.062989
590.000000	0.065124
589.000000	0.067684
588.000000	0.070746
587.000000	0.074420
586.000000	0.078826
585.000000	0.084035
584.000000	0.090171
583.000000	0.097316
582.000000	0.105532
581.000000	0.114893
580.000000	0.125373
579.000000	0.136917
578.000000	0.149369
577.000000	0.162475
576.000000	0.175880
575.000000	0.189192
574.000000	0.201957
573.000000	0.213769
572.000000	0.224279
571.000000	0.233207
570.000000	0.240406
569.000000	0.245810
568.000000	0.249525
567.000000	0.251765
566.000000	0.252843
565.000000	0.253154
564.000000	0.253120
563.000000	0.253145
562.000000	0.253664
561.000000	0.255080
560.000000	0.257802
559.000000	0.262250
558.000000	0.268755
557.000000	0.277596
556.000000	0.288884
555.000000	0.302528
554.000000	0.318237
553.000000	0.335537
552.000000	0.353727
551.000000	0.371998
550.000000	0.389434
549.000000	0.405084
548.000000	0.418138
547.000000	0.427928
546.000000	0.434079
545.000000	0.436482
544.000000	0.435389
543.000000	0.431294
542.000000	0.424870
541.000000	0.416949
540.000000	0.408311
539.000000	0.399821
538.000000	0.392238
537.000000	0.386235
536.000000	0.382412
535.000000	0.381186
534.000000	0.382849
533.000000	0.387446
532.000000	0.394754
531.000000	0.404243
530.000000	0.415082
529.000000	0.426227
528.000000	0.436501
527.000000	0.444797
526.000000	0.450192
525.000000	0.452137
524.000000	0.450435
523.000000	0.445223
522.000000	0.436933
521.000000	0.426148
520.000000	0.413575
519.000000	0.400014
518.000000	0.386268
517.000000	0.373175
516.000000	0.361453
515.000000	0.351731
514.000000	0.344401
513.000000	0.339540
512.000000	0.337095
511.000000	0.336693
510.000000	0.337780
509.000000	0.339674
508.000000	0.341511
507.000000	0.342400
506.000000	0.341598
505.000000	0.338565
504.000000	0.333083
503.000000	0.325751
502.000000	0.317912
501.000000	0.303036
500.000000	0.285938
499.000000	0.270616
498.000000	0.259678
497.000000	0.249565
496.000000	0.242211
495.000000	0.235271
494.000000	0.228895
493.000000	0.223734
492.000000	0.219721
491.000000	0.216586
490.000000	0.213861
489.000000	0.211055
488.000000	0.207822
487.000000	0.203730
486.000000	0.198523
485.000000	0.192226
484.000000	0.185029
483.000000	0.177120
482.000000	0.168837
481.000000	0.160488
480.000000	0.152384
479.000000	0.144848
478.000000	0.138060
477.000000	0.132183
476.000000	0.127206
475.000000	0.123080
474.000000	0.119660
473.000000	0.116675
472.000000	0.113884
471.000000	0.111007
470.000000	0.107853
469.000000	0.104292
468.000000	0.100259
467.000000	0.095861
466.000000	0.091200
465.000000	0.086436
464.000000	0.081818
463.000000	0.077438
462.000000	0.073429
461.000000	0.069892
460.000000	0.066838
459.000000	0.064196
458.000000	0.061918
457.000000	0.059881
456.000000	0.057942
455.000000	0.056061
454.000000	0.054093
453.000000	0.052044
452.000000	0.049892
451.000000	0.047662
450.000000	0.045434
449.000000	0.043230
448.000000	0.041143
447.000000	0.039219
446.000000	0.037516
445.000000	0.036031
444.000000	0.034758
443.000000	0.033648
442.000000	0.032621
441.000000	0.031669
440.000000	0.030732
439.000000	0.029811
438.000000	0.028885
437.000000	0.027968
436.000000	0.027040
435.000000	0.026129
434.000000	0.025248
433.000000	0.024423
432.000000	0.023694
431.000000	0.023060
430.000000	0.022537
429.000000	0.022084
428.000000	0.021687
427.000000	0.021352
426.000000	0.021000
425.000000	0.020692
424.000000	0.020386
423.000000	0.020082
422.000000	0.019876
421.000000	0.019668
420.000000	0.019550
419.000000	0.019478
418.000000	0.019424
417.000000	0.019463
416.000000	0.019559
415.000000	0.019747
414.000000	0.019999
413.000000	0.020367
412.000000	0.020808
411.000000	0.021482
410.000000	0.022513
409.000000	0.023631
408.000000	0.024859
407.000000	0.026010
406.000000	0.027014
405.000000	0.028055
404.000000	0.029275
403.000000	0.030882
402.000000	0.033009
401.000000	0.035937
400.000000	0.037073
