TITLE	
613.000000	0.008800
612.000000	0.008855
611.000000	0.008893
610.000000	0.008932
609.000000	0.008982
608.000000	0.009011
607.000000	0.009055
606.000000	0.009097
605.000000	0.009146
604.000000	0.009207
603.000000	0.009263
602.000000	0.009330
601.000000	0.009382
600.000000	0.009441
599.000000	0.009499
598.000000	0.009551
597.000000	0.009635
596.000000	0.009712
595.000000	0.009809
594.000000	0.009920
593.000000	0.010044
592.000000	0.010195
591.000000	0.010360
590.000000	0.010566
589.000000	0.010810
588.000000	0.011097
587.000000	0.011455
586.000000	0.011885
585.000000	0.012391
584.000000	0.012989
583.000000	0.013677
582.000000	0.014456
581.000000	0.015350
580.000000	0.016338
579.000000	0.017425
578.000000	0.018589
577.000000	0.019806
576.000000	0.021054
575.000000	0.022287
574.000000	0.023474
573.000000	0.024570
572.000000	0.025547
571.000000	0.026366
570.000000	0.027025
569.000000	0.027511
568.000000	0.027841
567.000000	0.028040
566.000000	0.028126
565.000000	0.028149
564.000000	0.028149
563.000000	0.028156
562.000000	0.028228
561.000000	0.028378
560.000000	0.028650
559.000000	0.029106
558.000000	0.029746
557.000000	0.030622
556.000000	0.031716
555.000000	0.033024
554.000000	0.034528
553.000000	0.036172
552.000000	0.037889
551.000000	0.039603
550.000000	0.041228
549.000000	0.042672
548.000000	0.043875
547.000000	0.044766
546.000000	0.045308
545.000000	0.045496
544.000000	0.045378
543.000000	0.044983
542.000000	0.044383
541.000000	0.043646
540.000000	0.042827
539.000000	0.042041
538.000000	0.041342
537.000000	0.040799
536.000000	0.040473
535.000000	0.040369
534.000000	0.040536
533.000000	0.040986
532.000000	0.041702
531.000000	0.042634
530.000000	0.043685
529.000000	0.044740
528.000000	0.045694
527.000000	0.046441
526.000000	0.046912
525.000000	0.047079
524.000000	0.046898
523.000000	0.046393
522.000000	0.045607
521.000000	0.044584
520.000000	0.043424
519.000000	0.042177
518.000000	0.040905
517.000000	0.039691
516.000000	0.038585
515.000000	0.037693
514.000000	0.037026
513.000000	0.036595
512.000000	0.036395
511.000000	0.036360
510.000000	0.036469
509.000000	0.036640
508.000000	0.036800
507.000000	0.036874
506.000000	0.036795
505.000000	0.036511
504.000000	0.035854
503.000000	0.035048
502.000000	0.034069
501.000000	0.030948
500.000000	0.029514
499.000000	0.028465
498.000000	0.027831
497.000000	0.028051
496.000000	0.027440
495.000000	0.026804
494.000000	0.026338
493.000000	0.025894
492.000000	0.025544
491.000000	0.025273
490.000000	0.025019
489.000000	0.024776
488.000000	0.024466
487.000000	0.024112
486.000000	0.023629
485.000000	0.023050
484.000000	0.022389
483.000000	0.021656
482.000000	0.020880
481.000000	0.020116
480.000000	0.019370
479.000000	0.018668
478.000000	0.018073
477.000000	0.017550
476.000000	0.017110
475.000000	0.016738
474.000000	0.016430
473.000000	0.016179
472.000000	0.015939
471.000000	0.015688
470.000000	0.015409
469.000000	0.015093
468.000000	0.014714
467.000000	0.014330
466.000000	0.013945
465.000000	0.013490
464.000000	0.013091
463.000000	0.012693
462.000000	0.012305
461.000000	0.011995
460.000000	0.011729
459.000000	0.011492
458.000000	0.011295
457.000000	0.011117
456.000000	0.010932
455.000000	0.010771
454.000000	0.010599
453.000000	0.010437
452.000000	0.010264
451.000000	0.010088
450.000000	0.009926
449.000000	0.009757
448.000000	0.009590
447.000000	0.009440
446.000000	0.009294
445.000000	0.009183
444.000000	0.009119
443.000000	0.009030
442.000000	0.008931
441.000000	0.008832
440.000000	0.008734
439.000000	0.008660
438.000000	0.008607
437.000000	0.008575
436.000000	0.008494
435.000000	0.008460
434.000000	0.008412
433.000000	0.008330
432.000000	0.008289
431.000000	0.008243
430.000000	0.008209
429.000000	0.008215
428.000000	0.008198
427.000000	0.008199
426.000000	0.008203
425.000000	0.008192
424.000000	0.008234
423.000000	0.008258
422.000000	0.008266
421.000000	0.008288
420.000000	0.008319
419.000000	0.008339
418.000000	0.008373
417.000000	0.008417
416.000000	0.008422
415.000000	0.008475
414.000000	0.008542
413.000000	0.008624
412.000000	0.008720
411.000000	0.008738
410.000000	0.008861
409.000000	0.008978
408.000000	0.009138
407.000000	0.009363
406.000000	0.009488
405.000000	0.009626
404.000000	0.009612
403.000000	0.009684
402.000000	0.014381
401.000000	0.002029
400.000000	0.002569
